time              7.519400000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
   4.306143139e-03  6.204475386e-04  1.349303068e+00  4.350611897e-03  1.243818953e+00  6.038656890e-05  1.176873010e-05  5.946623799e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.777000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.400000000e+01  1.243025000e+00 
   4.106091617e-03 -3.301790390e-04  1.327477736e+00  4.119345405e-03  1.243702871e+00 -4.896188631e-05  3.681710288e-06  5.945609149e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.774000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243035000e+00 
   9.034769382e-04 -7.252908052e-04  1.266799709e+00  1.158584192e-03  1.243843617e+00 -1.748749207e-06  8.306847726e-06  5.946839355e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.206000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243045000e+00 
   4.084711123e-03  2.201487422e-03  1.265014589e+00  4.640195236e-03  1.243681824e+00 -5.670906045e-05 -4.107761993e-05  5.945425107e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.773000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  8.000000000e+00  1.243055000e+00 
   4.314023167e-03 -1.691349561e-03  1.299890454e+00  4.633730595e-03  1.243240347e+00  5.338389693e-05 -2.261292616e-05  5.941561718e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.770000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.500000000e+01  1.243065000e+00 
   4.165107225e-03  9.281250280e-04  1.405016793e+00  4.267263088e-03  1.244107357e+00  3.219370121e-05  1.006962108e-05  5.949142749e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.769000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  6.000000000e+00  1.243075000e+00 
   4.044320062e-03 -9.514672723e-04  1.382370478e+00  4.154734015e-03  1.243334354e+00 -6.252159955e-05  1.420028452e-05  5.942384930e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.766000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243085000e+00 
   4.043991173e-03  1.539199140e-03  1.319958919e+00  4.327008043e-03  1.243318530e+00 -6.141478680e-05 -2.889353628e-05  5.942246382e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.765000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243095000e+00 
   4.239940400e-03 -2.426295005e-03  1.355632323e+00  4.885079533e-03  1.243395371e+00  7.154500748e-05 -4.386036382e-05  5.942919070e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.762000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243105000e+00 
   4.211060749e-03  3.011279320e-04  1.293195695e+00  4.221813670e-03  1.243377314e+00  6.383784685e-05  6.376523748e-06  5.942761031e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.761000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  3.000000000e+00  1.243115000e+00 
