time              7.519400000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
   5.834396569e-04 -1.209618503e-04  1.317339616e+00  5.958469623e-04  1.243977131e+00 -5.385420660e-06 -1.106200939e-06  5.948005708e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241605000e+00 
  -6.105751377e-04  1.206476042e-04  1.338593305e+00  6.223807863e-04  1.244208185e+00 -2.211324942e-06  8.349368280e-08  5.950022730e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241615000e+00 
  -6.254307434e-04 -5.861046737e-05  1.360062244e+00  6.281709971e-04  1.244548997e+00 -4.246554273e-07  1.284146820e-06  5.952994608e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241625000e+00 
   6.370958394e-04  6.856586502e-05  1.320526314e+00  6.407748329e-04  1.242081269e+00  1.236568776e-06  2.702417962e-06  5.931386936e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241635000e+00 
   7.095826700e-05 -6.326548347e-04  1.342411547e+00  6.366217209e-04  1.242629532e+00  3.340563952e-06  5.029640363e-06  5.936205516e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241645000e+00 
  -7.426646170e-05  6.441989248e-04  1.363753899e+00  6.484656984e-04  1.242904223e+00 -4.391229571e-06 -4.141129421e-06  5.938615851e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241655000e+00 
  -4.266973897e-04 -5.200211382e-04  1.311013100e+00  6.726757366e-04  1.243112806e+00 -1.818369231e-06 -2.255110022e-06  5.940444393e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241665000e+00 
   4.282885238e-04  5.200401685e-04  1.332168940e+00  6.737008508e-04  1.243293512e+00 -9.783390570e-08 -9.314101519e-07  5.942027351e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241675000e+00 
   5.328363017e-04 -4.337739108e-04  1.353300916e+00  6.870766552e-04  1.243462248e+00  1.593527173e-06  2.508492287e-07  5.943504449e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241685000e+00 
  -5.273587211e-04  4.434008151e-04  1.318964699e+00  6.889931085e-04  1.243628967e+00  3.946093254e-06  1.467592746e-06  5.944962947e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241695000e+00 
  -6.280137650e-04 -3.246088427e-04  1.340106255e+00  7.069456767e-04  1.243802786e+00 -3.686839823e-06  2.940715821e-06  5.946482540e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241705000e+00 
   6.242349379e-04  3.481503945e-04  1.361285710e+00  7.147572699e-04  1.243995973e+00 -1.447500847e-06  5.654068115e-06  5.948170258e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241715000e+00 
   3.400347621e-04 -6.437395197e-04  1.327086584e+00  7.280276153e-04  1.244232730e+00  2.282591358e-07 -3.789222159e-06  5.950236897e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241725000e+00 
