time              7.519600000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
   1.629924698e-06 -3.377091449e-04  1.417756617e+00  3.377130783e-04  1.243319837e+00  1.117720256e-04 -1.422693448e-04  5.942257590e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  6.000000000e+00  1.242875000e+00 
  -4.710624691e-04 -1.292428188e-05  1.279016639e+00  4.712397339e-04  1.242907055e+00 -9.619988508e-05 -7.411769033e-05  5.938640563e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+01  1.242885000e+00 
  -2.915940178e-04 -2.643579514e-04  1.363022174e+00  3.935888689e-04  1.243755498e+00 -2.413332533e-05 -3.543279347e-05  5.946069217e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.242895000e+00 
  -2.396218383e-04 -4.694234105e-06  1.447062852e+00  2.396678144e-04  1.243762056e+00 -7.632124185e-06 -5.588989139e-06  5.946126555e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.242905000e+00 
  -1.011564293e-04 -5.395355308e-06  1.233233412e+00  1.013002124e-04  1.243531138e+00  6.324579363e-05  2.342505668e-05  5.944107190e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.242915000e+00 
   3.263306647e-05  2.086021476e-04  1.317801532e+00  2.111392266e-04  1.243987980e+00  1.102659914e-04  5.941674242e-05  5.948100329e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.200000000e+01  1.242925000e+00 
  -4.365588724e-04  1.323428625e-04  1.399615527e+00  4.561779064e-04  1.243095393e+00 -8.763210912e-05  1.028806088e-04  5.940291645e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.200000000e+01  1.242935000e+00 
  -3.106081513e-04 -2.470233286e-04  1.262203411e+00  3.968601121e-04  1.243751475e+00 -4.323808102e-05 -1.278293836e-04  5.946033915e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.242945000e+00 
  -2.066034773e-04 -1.767350277e-04  1.343313107e+00  2.718828183e-04  1.242777777e+00  1.534979200e-05 -6.739425046e-05  5.937506608e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.600000000e+01  1.242955000e+00 
  -6.117236301e-05  5.327260982e-05  1.427836148e+00  8.111737763e-05  1.243787797e+00  7.051451498e-05 -3.405326423e-05  5.946351489e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.900000000e+01  1.242965000e+00 
   1.085991058e-04 -1.361579220e-04  1.288073140e+00  1.741629854e-04  1.243051848e+00  1.533812956e-04 -1.406039478e-06  5.939909962e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.242975000e+00 
  -6.428340858e-04  8.762721111e-05  1.372968601e+00  6.487789993e-04  1.244000653e+00 -1.937555331e-04  2.912461611e-05  5.948210811e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.200000000e+01  1.242985000e+00 
  -4.006269807e-04  1.010496264e-04  1.455515724e+00  4.131743030e-04  1.243273862e+00 -8.008202078e-05  6.219339609e-05  5.941855186e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  3.100000000e+01  1.242995000e+00 
